1, 2024-06-17 01:02:29.335, unknown
1, 2024-06-17 01:02:29.368, unknown
1, 2024-06-17 01:02:29.401, prone
1, 2024-06-17 01:02:29.435, prone
1, 2024-06-17 01:02:29.468, prone
1, 2024-06-17 01:02:29.501, prone
1, 2024-06-17 01:02:29.535, prone
1, 2024-06-17 01:02:29.568, prone
1, 2024-06-17 01:02:29.601, unknown
1, 2024-06-17 01:02:29.635, unknown
1, 2024-06-17 01:02:29.668, unknown
1, 2024-06-17 01:02:29.701, unknown
1, 2024-06-17 01:02:29.735, unknown
1, 2024-06-17 01:02:29.768, unknown
1, 2024-06-17 01:02:29.801, unknown
1, 2024-06-17 01:02:29.835, unknown
1, 2024-06-17 01:02:29.870, unknown
1, 2024-06-17 01:02:29.903, unknown
1, 2024-06-17 01:02:29.936, unknown
1, 2024-06-17 01:02:29.970, unknown
1, 2024-06-17 01:02:30.003, unknown
1, 2024-06-17 01:02:30.036, unknown
1, 2024-06-17 01:02:30.070, unknown
1, 2024-06-17 01:02:30.103, unknown
1, 2024-06-17 01:02:30.136, unknown
1, 2024-06-17 01:02:30.170, unknown
1, 2024-06-17 01:02:30.203, unknown
1, 2024-06-17 01:02:30.236, unknown
1, 2024-06-17 01:02:30.270, unknown
1, 2024-06-17 01:02:30.303, unknown
1, 2024-06-17 01:02:30.336, unknown
1, 2024-06-17 01:02:30.370, unknown
1, 2024-06-17 01:02:30.403, unknown
1, 2024-06-17 01:02:30.436, unknown
1, 2024-06-17 01:02:30.470, unknown
1, 2024-06-17 01:02:30.503, unknown
1, 2024-06-17 01:02:30.536, squat
1, 2024-06-17 01:02:30.570, unknown
1, 2024-06-17 01:02:30.603, squat
1, 2024-06-17 01:02:30.636, squat
1, 2024-06-17 01:02:30.670, squat
1, 2024-06-17 01:02:30.703, squat
1, 2024-06-17 01:02:30.736, squat
1, 2024-06-17 01:02:30.770, squat
1, 2024-06-17 01:02:30.803, squat
1, 2024-06-17 01:02:30.836, squat
1, 2024-06-17 01:02:30.870, squat
1, 2024-06-17 01:02:30.903, squat
1, 2024-06-17 01:02:30.936, squat
1, 2024-06-17 01:02:30.970, unknown
1, 2024-06-17 01:02:31.003, unknown
1, 2024-06-17 01:02:31.036, unknown
1, 2024-06-17 01:02:31.070, unknown
1, 2024-06-17 01:02:31.103, unknown
1, 2024-06-17 01:02:31.136, unknown
1, 2024-06-17 01:02:31.170, unknown
1, 2024-06-17 01:02:31.203, unknown
1, 2024-06-17 01:02:31.236, unknown
1, 2024-06-17 01:02:31.270, unknown
1, 2024-06-17 01:02:31.303, unknown
1, 2024-06-17 01:02:31.336, unknown
1, 2024-06-17 01:02:31.370, unknown
1, 2024-06-17 01:02:31.403, unknown
1, 2024-06-17 01:02:31.436, unknown
1, 2024-06-17 01:02:31.470, unknown
1, 2024-06-17 01:02:31.503, unknown
1, 2024-06-17 01:02:31.536, unknown
1, 2024-06-17 01:02:31.570, unknown
1, 2024-06-17 01:02:31.603, unknown
1, 2024-06-17 01:02:31.636, squat
1, 2024-06-17 01:02:31.670, squat
1, 2024-06-17 01:02:31.703, squat
1, 2024-06-17 01:02:31.736, squat
1, 2024-06-17 01:02:31.770, squat
1, 2024-06-17 01:02:31.805, squat
1, 2024-06-17 01:02:31.838, squat
1, 2024-06-17 01:02:31.871, squat
1, 2024-06-17 01:02:31.905, unknown
1, 2024-06-17 01:02:31.938, unknown
1, 2024-06-17 01:02:31.971, unknown
1, 2024-06-17 01:02:32.005, unknown
1, 2024-06-17 01:02:32.038, unknown
1, 2024-06-17 01:02:32.071, unknown
1, 2024-06-17 01:02:32.105, Kettlebell- thrusters
1, 2024-06-17 01:02:32.138, Kettlebell- thrusters
1, 2024-06-17 01:02:32.171, Kettlebell- thrusters
1, 2024-06-17 01:02:32.205, Kettlebell- thrusters
1, 2024-06-17 01:02:32.238, Kettlebell- thrusters
1, 2024-06-17 01:02:32.271, Kettlebell- thrusters
1, 2024-06-17 01:02:32.305, Kettlebell- thrusters
1, 2024-06-17 01:02:32.338, unknown
1, 2024-06-17 01:02:32.371, unknown
1, 2024-06-17 01:02:32.405, unknown
1, 2024-06-17 01:02:32.438, unknown
1, 2024-06-17 01:02:32.471, unknown
1, 2024-06-17 01:02:32.505, unknown
1, 2024-06-17 01:02:32.538, squat
1, 2024-06-17 01:02:32.571, squat
1, 2024-06-17 01:02:32.605, unknown
1, 2024-06-17 01:02:32.638, unknown
1, 2024-06-17 01:02:32.671, squat
1, 2024-06-17 01:02:32.705, unknown
1, 2024-06-17 01:02:32.738, squat
1, 2024-06-17 01:02:32.771, squat
1, 2024-06-17 01:02:32.805, squat
1, 2024-06-17 01:02:32.838, squat
1, 2024-06-17 01:02:32.871, unknown
1, 2024-06-17 01:02:32.905, unknown
1, 2024-06-17 01:02:32.938, unknown
1, 2024-06-17 01:02:32.971, unknown
1, 2024-06-17 01:02:33.005, squat
1, 2024-06-17 01:02:33.038, squat
1, 2024-06-17 01:02:33.071, squat
1, 2024-06-17 01:02:33.105, squat
1, 2024-06-17 01:02:33.138, squat
1, 2024-06-17 01:02:33.171, squat
1, 2024-06-17 01:02:33.205, squat
1, 2024-06-17 01:02:33.238, squat
1, 2024-06-17 01:02:33.271, squat
1, 2024-06-17 01:02:33.305, squat
1, 2024-06-17 01:02:33.338, unknown
1, 2024-06-17 01:02:33.371, unknown
1, 2024-06-17 01:02:33.405, unknown
1, 2024-06-17 01:02:33.438, prone
1, 2024-06-17 01:02:33.471, prone
1, 2024-06-17 01:02:33.505, prone
1, 2024-06-17 01:02:33.538, prone
1, 2024-06-17 01:02:33.571, prone
1, 2024-06-17 01:02:33.605, prone
1, 2024-06-17 01:02:33.638, prone
1, 2024-06-17 01:02:33.671, prone
1, 2024-06-17 01:02:33.706, prone
1, 2024-06-17 01:02:33.740, prone
1, 2024-06-17 01:02:33.773, prone
1, 2024-06-17 01:02:33.806, prone
1, 2024-06-17 01:02:33.840, prone
1, 2024-06-17 01:02:33.873, prone
1, 2024-06-17 01:02:33.906, prone
1, 2024-06-17 01:02:33.940, prone
1, 2024-06-17 01:02:33.973, prone
1, 2024-06-17 01:02:34.006, prone
1, 2024-06-17 01:02:34.040, prone
1, 2024-06-17 01:02:34.073, unknown
1, 2024-06-17 01:02:34.106, unknown
1, 2024-06-17 01:02:34.140, unknown
1, 2024-06-17 01:02:34.173, unknown
1, 2024-06-17 01:02:34.206, unknown
1, 2024-06-17 01:02:34.240, Kettlebell- thrusters
3, 2024-06-17 01:02:39.193, unknown
3, 2024-06-17 01:02:39.226, unknown
3, 2024-06-17 01:02:39.260, unknown
3, 2024-06-17 01:02:39.293, unknown
3, 2024-06-17 01:02:39.326, unknown
3, 2024-06-17 01:02:39.360, unknown
3, 2024-06-17 01:02:39.393, unknown
3, 2024-06-17 01:02:39.426, unknown
3, 2024-06-17 01:02:39.460, unknown
3, 2024-06-17 01:02:39.493, unknown
3, 2024-06-17 01:02:39.526, unknown
3, 2024-06-17 01:02:39.560, unknown
3, 2024-06-17 01:02:39.593, unknown
3, 2024-06-17 01:02:39.626, unknown
3, 2024-06-17 01:02:39.660, unknown
3, 2024-06-17 01:02:39.693, unknown
3, 2024-06-17 01:02:39.726, unknown
3, 2024-06-17 01:02:39.760, unknown
3, 2024-06-17 01:02:39.793, unknown
3, 2024-06-17 01:02:39.826, unknown
3, 2024-06-17 01:02:39.860, unknown
3, 2024-06-17 01:02:39.893, unknown
3, 2024-06-17 01:02:39.926, unknown
3, 2024-06-17 01:02:39.960, unknown
3, 2024-06-17 01:02:39.993, unknown
3, 2024-06-17 01:02:40.026, unknown
3, 2024-06-17 01:02:40.060, unknown
3, 2024-06-17 01:02:40.093, unknown
3, 2024-06-17 01:02:40.126, unknown
3, 2024-06-17 01:02:40.160, unknown
3, 2024-06-17 01:02:40.193, unknown
3, 2024-06-17 01:02:40.226, unknown
3, 2024-06-17 01:02:40.260, QuickRun
3, 2024-06-17 01:02:40.293, QuickRun
3, 2024-06-17 01:02:40.326, QuickRun
3, 2024-06-17 01:02:40.360, QuickRun
3, 2024-06-17 01:02:40.393, unknown
3, 2024-06-17 01:02:40.426, unknown
3, 2024-06-17 01:02:40.460, unknown
3, 2024-06-17 01:02:40.493, Kettlebell- thrusters
3, 2024-06-17 01:02:40.526, unknown
3, 2024-06-17 01:02:40.560, unknown
3, 2024-06-17 01:02:40.595, Kettlebell- thrusters
3, 2024-06-17 01:02:40.628, Kettlebell- thrusters
3, 2024-06-17 01:02:40.661, Kettlebell- thrusters
3, 2024-06-17 01:02:40.695, Kettlebell- thrusters
3, 2024-06-17 01:02:40.728, Kettlebell- thrusters
3, 2024-06-17 01:02:40.761, Kettlebell- thrusters
3, 2024-06-17 01:02:40.795, Kettlebell- thrusters
3, 2024-06-17 01:02:40.828, Kettlebell- thrusters
3, 2024-06-17 01:02:40.861, Kettlebell- thrusters
3, 2024-06-17 01:02:40.895, Kettlebell- thrusters
3, 2024-06-17 01:02:40.928, Kettlebell- thrusters
3, 2024-06-17 01:02:40.961, Kettlebell- thrusters
3, 2024-06-17 01:02:40.995, Kettlebell- thrusters
3, 2024-06-17 01:02:41.028, Kettlebell- thrusters
3, 2024-06-17 01:02:41.061, Kettlebell- thrusters
3, 2024-06-17 01:02:41.095, Kettlebell- thrusters
3, 2024-06-17 01:02:41.128, Kettlebell- thrusters
3, 2024-06-17 01:02:41.161, Kettlebell- thrusters
3, 2024-06-17 01:02:41.195, Kettlebell- thrusters
3, 2024-06-17 01:02:41.228, Kettlebell- thrusters
3, 2024-06-17 01:02:41.261, Kettlebell- thrusters
3, 2024-06-17 01:02:41.295, Kettlebell- thrusters
3, 2024-06-17 01:02:41.328, Kettlebell- thrusters
3, 2024-06-17 01:02:41.361, Kettlebell- thrusters
3, 2024-06-17 01:02:41.395, Kettlebell- thrusters
3, 2024-06-17 01:02:41.428, Kettlebell- thrusters
3, 2024-06-17 01:02:41.461, Kettlebell- thrusters
3, 2024-06-17 01:02:41.495, Kettlebell- thrusters
3, 2024-06-17 01:02:41.528, Kettlebell- thrusters
3, 2024-06-17 01:02:41.561, Kettlebell- thrusters
3, 2024-06-17 01:02:41.595, Kettlebell- thrusters
3, 2024-06-17 01:02:41.628, Kettlebell- thrusters
3, 2024-06-17 01:02:41.661, Kettlebell- thrusters
3, 2024-06-17 01:02:41.695, Kettlebell- thrusters
3, 2024-06-17 01:02:41.728, Kettlebell- thrusters
3, 2024-06-17 01:02:41.761, Kettlebell- thrusters
3, 2024-06-17 01:02:41.795, Kettlebell- thrusters
3, 2024-06-17 01:02:41.828, Kettlebell- thrusters
3, 2024-06-17 01:02:41.861, Kettlebell- thrusters
3, 2024-06-17 01:02:41.895, Kettlebell- thrusters
3, 2024-06-17 01:02:41.928, Kettlebell- thrusters
3, 2024-06-17 01:02:41.961, Kettlebell- thrusters
3, 2024-06-17 01:02:41.995, Kettlebell- thrusters
3, 2024-06-17 01:02:42.028, Kettlebell- thrusters
3, 2024-06-17 01:02:42.061, Kettlebell- thrusters
3, 2024-06-17 01:02:42.095, Kettlebell- thrusters
3, 2024-06-17 01:02:42.128, Kettlebell- thrusters
3, 2024-06-17 01:02:42.161, Kettlebell- thrusters
3, 2024-06-17 01:02:42.195, Kettlebell- thrusters
3, 2024-06-17 01:02:42.228, unknown
3, 2024-06-17 01:02:42.261, unknown
3, 2024-06-17 01:02:42.295, unknown
3, 2024-06-17 01:02:42.328, unknown
3, 2024-06-17 01:02:42.361, squat
3, 2024-06-17 01:02:42.395, unknown
3, 2024-06-17 01:02:42.428, unknown
3, 2024-06-17 01:02:42.461, squat
3, 2024-06-17 01:02:42.496, squat
3, 2024-06-17 01:02:42.530, squat
3, 2024-06-17 01:02:42.563, squat
3, 2024-06-17 01:02:42.596, squat
3, 2024-06-17 01:02:42.630, squat
3, 2024-06-17 01:02:42.663, squat
3, 2024-06-17 01:02:42.696, squat
3, 2024-06-17 01:02:42.730, squat
3, 2024-06-17 01:02:42.763, squat
3, 2024-06-17 01:02:42.796, squat
3, 2024-06-17 01:02:42.830, squat
3, 2024-06-17 01:02:42.863, squat
3, 2024-06-17 01:02:42.896, squat
3, 2024-06-17 01:02:42.930, squat
3, 2024-06-17 01:02:42.963, squat
3, 2024-06-17 01:02:42.996, squat
3, 2024-06-17 01:02:43.030, squat
3, 2024-06-17 01:02:43.063, squat
3, 2024-06-17 01:02:43.096, squat
3, 2024-06-17 01:02:43.130, squat
3, 2024-06-17 01:02:43.163, squat
3, 2024-06-17 01:02:43.196, squat
3, 2024-06-17 01:02:43.230, squat
3, 2024-06-17 01:02:43.263, squat
3, 2024-06-17 01:02:43.296, squat
3, 2024-06-17 01:02:43.330, unknown
3, 2024-06-17 01:02:43.363, unknown
3, 2024-06-17 01:02:43.396, unknown
3, 2024-06-17 01:02:43.430, unknown
3, 2024-06-17 01:02:43.463, unknown
3, 2024-06-17 01:02:43.496, unknown
3, 2024-06-17 01:02:43.530, unknown
3, 2024-06-17 01:02:43.563, unknown
3, 2024-06-17 01:02:43.596, unknown
3, 2024-06-17 01:02:43.630, unknown
3, 2024-06-17 01:02:43.663, unknown
3, 2024-06-17 01:02:43.696, unknown
3, 2024-06-17 01:02:43.730, unknown
3, 2024-06-17 01:02:43.763, QuickRun
3, 2024-06-17 01:02:43.796, QuickRun
3, 2024-06-17 01:02:43.830, QuickRun
3, 2024-06-17 01:02:43.863, QuickRun
3, 2024-06-17 01:02:43.896, QuickRun
3, 2024-06-17 01:02:43.930, QuickRun
3, 2024-06-17 01:02:43.963, QuickRun
3, 2024-06-17 01:02:43.996, QuickRun
3, 2024-06-17 01:02:44.030, QuickRun
3, 2024-06-17 01:02:44.063, QuickRun
3, 2024-06-17 01:02:44.096, QuickRun
3, 2024-06-17 01:02:44.130, QuickRun
3, 2024-06-17 01:02:44.163, QuickRun
3, 2024-06-17 01:02:44.196, QuickRun
3, 2024-06-17 01:02:44.230, QuickRun
3, 2024-06-17 01:02:44.263, QuickRun
3, 2024-06-17 01:02:44.296, QuickRun
3, 2024-06-17 01:02:44.330, QuickRun
3, 2024-06-17 01:02:44.363, QuickRun
3, 2024-06-17 01:02:44.398, QuickRun
3, 2024-06-17 01:02:44.431, QuickRun
3, 2024-06-17 01:02:44.465, QuickRun
3, 2024-06-17 01:02:44.498, QuickRun
3, 2024-06-17 01:02:44.531, QuickRun
3, 2024-06-17 01:02:44.565, QuickRun
